0	2014820532	Wed Jun 03 02:47:50 PDT 2009	NO_QUERY	LJFgirl	i lost somethin VERY important X(  :'(
0	2014820755	Wed Jun 03 02:47:53 PDT 2009	NO_QUERY	russgroves	@OXMUK so am i, but lets face it, its not the RARE title we really wanted to see is it 
0	2014820950	Wed Jun 03 02:47:55 PDT 2009	NO_QUERY	bullitt33	@LouisTrapani Somewhere in this thread: http://twurl.nl/jpqizy NEVERMIND, this is a crazy old thread  false alarm
0	2014820998	Wed Jun 03 02:47:56 PDT 2009	NO_QUERY	Cliffshade	I am awake at 3:47 am and thanks to Sarah, I can't stop thinking about French toast  Guess what I am making for breakfast.
0	2014821031	Wed Jun 03 02:47:57 PDT 2009	NO_QUERY	fiodevils116	Damn ... My great hack idea isnt going to work   unless i want to learn LUA byte code.
0	2014821440	Wed Jun 03 02:48:01 PDT 2009	NO_QUERY	DangerMel	@lambskies 40 pages to go, me too!  I'm still having problems with my storyline though... 
0	2014821626	Wed Jun 03 02:48:03 PDT 2009	NO_QUERY	emilyroseeee	no my name is earl tonight  #saveearl
0	2014821921	Wed Jun 03 02:48:06 PDT 2009	NO_QUERY	mimigon7	writing record... 
0	2014821949	Wed Jun 03 02:48:07 PDT 2009	NO_QUERY	xoamandamarie	@liz522 I don't get home til mid-August  I'm sorry everyone is leaving you, but hey, you get to go to Aruba!!
0	2014822191	Wed Jun 03 02:48:10 PDT 2009	NO_QUERY	neelnshah	@shahidkapoor the strikes been bad for all... the entire vacation season lost 
0	2014822417	Wed Jun 03 02:48:12 PDT 2009	NO_QUERY	jerjerific_31	I LOST MY SOCIAL NETWORK ACCOUNT..!!! GRR.. 
0	2014822500	Wed Jun 03 02:48:13 PDT 2009	NO_QUERY	BAMFx	Eyes are dry as hell from fan 
0	2014822688	Wed Jun 03 02:48:16 PDT 2009	NO_QUERY	Jerry_aka_Valc	my brain died 
0	2014822819	Wed Jun 03 02:48:17 PDT 2009	NO_QUERY	wowshaggy	shit i have to go 2 work soon  don't wanna work in this heat. spesh wen its like 80deg in ma work.
0	2014822866	Wed Jun 03 02:48:17 PDT 2009	NO_QUERY	loranlily	@BrookeDavis_x @danger_skies I can't afford the cinema now, had to get a taxi back from town last night. Sorryyyy 
0	2014822895	Wed Jun 03 02:48:18 PDT 2009	NO_QUERY	BeckyMKF	Sadly it was a no  - But it was a great interview, as always Rob....Im having a picnic today woop! Come out sunshine!!!!
0	2014823040	Wed Jun 03 02:48:20 PDT 2009	NO_QUERY	watchasifall	@effyobie it sucks 
0	2014823061	Wed Jun 03 02:48:20 PDT 2009	NO_QUERY	crazytwism	@polka_ Oh dear, so sorry to hear that. 
0	2014823338	Wed Jun 03 02:48:23 PDT 2009	NO_QUERY	Robbsterr	@Brokentelephone sad day  i would go crazy, or just try and see where jody marsh is partying because she looks like an epic trainwreck
0	2014823467	Wed Jun 03 02:48:25 PDT 2009	NO_QUERY	Rosinacarley	@DoraJarr @Karen230683 still glorious on the south coast, struggling to concentrate on my books 
0	2014823900	Wed Jun 03 02:48:30 PDT 2009	NO_QUERY	lovely_elfie	So I usual only eat once a day but tonight/very early this morning I ate a snack and now I wish I hadn't cause I feel very fat 
0	2014823942	Wed Jun 03 02:48:31 PDT 2009	NO_QUERY	Disfunctional	This low calorie diet is utterly killing me in terms of energy - I'm struggling to stay awake every day now 
0	2014824160	Wed Jun 03 02:48:34 PDT 2009	NO_QUERY	sunech	Not much fun in having money in the bank anymore with the interest going lower and lower 
0	2014824355	Wed Jun 03 02:48:36 PDT 2009	NO_QUERY	projecthopeful	Wisdom 4U:Sushi with Ikea Chocolate chaser binge NOT recommended.Seemed right in the moment 
0	2014824798	Wed Jun 03 02:48:42 PDT 2009	NO_QUERY	bairdduvessa	@KessM sorry  how'd it go?
0	2014825202	Wed Jun 03 02:48:47 PDT 2009	NO_QUERY	Gadreel23	@Susan_BBA Am right there with ya, little sis.  I've written (among other things) 5 plays that I'm too terrified to submit anywhere! :-|
0	2014825352	Wed Jun 03 02:48:49 PDT 2009	NO_QUERY	AuntyMartin	@stephaniemcg I feel your pain for saturday, as for sun and mon I didn't go out I was too hungover  what's the plans for today?
0	2014825523	Wed Jun 03 02:48:51 PDT 2009	NO_QUERY	Dziga_Vertov	In keeping with my healthy buzz I made a cup of pur'eh slimming tea. It smells like fish  But I'll drink it, I want skinnies for runway...
0	2014825811	Wed Jun 03 02:48:54 PDT 2009	NO_QUERY	ChrisGN	@Lizloz I'll be voting for an independent I think - really worried that the BNP might get some seats if people withhold votes 
0	2014826609	Wed Jun 03 02:49:04 PDT 2009	NO_QUERY	ashycee	Going to dry my hair now,  Eyes hurt sooooooooooo bad
0	2014827033	Wed Jun 03 02:49:09 PDT 2009	NO_QUERY	sarrawrr	woke up way to early. i feel so sick 
0	2014827102	Wed Jun 03 02:49:10 PDT 2009	NO_QUERY	toxic_jo	got a parkin fine 
0	2014827211	Wed Jun 03 02:49:11 PDT 2009	NO_QUERY	meghornby	@laurenw95 hurry up  xxx
0	2014827732	Wed Jun 03 02:49:17 PDT 2009	NO_QUERY	enderwillsaveme	eeek! the freaking loud ass thunder woke me up! grrrr. i'm afraid of thunder and lightning. 
0	2014827989	Wed Jun 03 02:49:20 PDT 2009	NO_QUERY	elisipops	No prayer night. I'm so sad. 
0	2014828367	Wed Jun 03 02:49:24 PDT 2009	NO_QUERY	AbbeyM92	Can't Wait For Big Brother 10 Tomorrow! Yay!!,,, I miss The Sun 
0	2014828461	Wed Jun 03 02:49:26 PDT 2009	NO_QUERY	sammy_jo20	am relaxing from 6 days work in a row and am tired 
0	2014828477	Wed Jun 03 02:49:26 PDT 2009	NO_QUERY	Loza82	My poor little girl has a cold..... And I need my sleep 
0	2014828643	Wed Jun 03 02:49:28 PDT 2009	NO_QUERY	phyisonfire	is @ siglap starbuckz. I dont know how to study for j1  bother.
0	2014828660	Wed Jun 03 02:49:28 PDT 2009	NO_QUERY	JerrikaTsai	@flalalala He studies in CSB. He's taking up photography. My little brother is not so little anymore  Instant foot spa ba paa mo? HAHA.
0	2014828843	Wed Jun 03 02:49:30 PDT 2009	NO_QUERY	jaisa21	i feel like twitter has forgotten about me 
0	2014828928	Wed Jun 03 02:49:31 PDT 2009	NO_QUERY	BexiAddz	Why do I always crave food which isn't in the house? It's annoying 
0	2014829280	Wed Jun 03 02:49:35 PDT 2009	NO_QUERY	krist0ph3r	@unitechy hehe well that's life! you can atleast afford to buy yourself a house once you start working 
0	2014829796	Wed Jun 03 02:49:41 PDT 2009	NO_QUERY	akinodorama	Immune ststem fail  I have a fever
0	2014829800	Wed Jun 03 02:49:41 PDT 2009	NO_QUERY	Raidensurfer	@seomoz Having problems with the &quot;Keyword Difficulty&quot; Tool :| any news on this? lots of problems lately I am afraid... slightly concerned 
0	2014830031	Wed Jun 03 02:49:44 PDT 2009	NO_QUERY	be_au	praying sports on tomorrow, really dont want to do double english and double maths 
0	2014830234	Wed Jun 03 02:49:47 PDT 2009	NO_QUERY	sarahblackburn	been in the office 3 hours already, ploughing through the to-do list, but it's not seeming any smaller...another beautiful day out there 
0	2014830416	Wed Jun 03 02:49:49 PDT 2009	NO_QUERY	annabananna12	@iizabella93 laugh it off i can't upload a picture 
0	2014830671	Wed Jun 03 02:49:52 PDT 2009	NO_QUERY	SophyNorris	@spygun I  remember - I cycled round T!S- aged 18 - just 2 months before the massacre .....  I found out about it on a diving boat in Oz. 
0	2014830682	Wed Jun 03 02:49:52 PDT 2009	NO_QUERY	sarahG	@saltyshutter sorry to hear about the rejection. That's not right 
0	2014830787	Wed Jun 03 02:49:53 PDT 2009	NO_QUERY	TonyPrice1970	Morning twitters, late up for me today    hey, where the sun gone.... Grrrrrrrr
0	2014830856	Wed Jun 03 02:49:54 PDT 2009	NO_QUERY	mmichellee	@lilita_yaya well but at least you got free shipping! internationals never get that so I have to wait for sales  what did you get?
0	2014830882	Wed Jun 03 02:49:54 PDT 2009	NO_QUERY	esBonBon	feels so lonely here....  http://plurk.com/p/y3h6h
0	2014831154	Wed Jun 03 02:49:58 PDT 2009	NO_QUERY	talkaboutluck	hopes we're still going to the beach 
0	2014831700	Wed Jun 03 02:50:03 PDT 2009	NO_QUERY	euginiarina	oh god!! please let this laziness go... hufff 
0	2014831847	Wed Jun 03 02:50:05 PDT 2009	NO_QUERY	EviLovesMcFly	@KathiMcFly yep with my two best friends ;DD melli &amp; katie [: but now it's over  WAS AWESOME hehe [:
0	2014831935	Wed Jun 03 02:50:05 PDT 2009	NO_QUERY	Laytonn	Paramore, please come to the UK, you're breaking my heart  &lt;/3
0	2014832222	Wed Jun 03 02:50:08 PDT 2009	NO_QUERY	fastchicken	@simonech Can connect to MS OCS with Adium. SIP doesn't support TLS. Can't use Mail.app - no IMAP etc only Exchange/MAPI 
0	2014832600	Wed Jun 03 02:50:12 PDT 2009	NO_QUERY	nicholasrevans	Blears has resigned. Looking like some people are trying to force a leadership election. It'll be carnage. See you in 15 years, Labour 
0	2014832667	Wed Jun 03 02:50:13 PDT 2009	NO_QUERY	TedandAmy	No Crunch game at Alliance Bank Stadium    Maybe they could play in Clinton Square and we can all bring our own chairs...
0	2014832889	Wed Jun 03 02:50:16 PDT 2009	NO_QUERY	sudeepshukla	Dunno when will I be get promoted 
0	2014832946	Wed Jun 03 02:50:16 PDT 2009	NO_QUERY	jess_aman	@Jesstjit i wanna tp my friend told me to go from like 2 bulan yg lalu! hahaha. aduh  COME DURING UN TMR 
0	2014832979	Wed Jun 03 02:50:17 PDT 2009	NO_QUERY	Dreamyeyes	@fatafeat http://twitpic.com/6iu7y - why my comment was deleted 
0	2014833039	Wed Jun 03 02:50:17 PDT 2009	NO_QUERY	hantu	@aprilyim ou  bad luck. take care.
0	2014833199	Wed Jun 03 02:50:19 PDT 2009	NO_QUERY	dominicwa	Nooooooooo! Google have just forced that iGoogle sidebar onto the .com.au domain too 
0	2014833383	Wed Jun 03 02:50:21 PDT 2009	NO_QUERY	DaisyReyes	@Vanessa_91 Yeah. Too bad 
0	2014833570	Wed Jun 03 02:50:24 PDT 2009	NO_QUERY	AgnieszkaR	I didnÂ´t sleep last night very well and my team-mate bugs me and IÂ´m a little bit sick...I want back in my bed 
0	2014833890	Wed Jun 03 02:50:28 PDT 2009	NO_QUERY	RenoTrouble	I have a ridiculous sore on my tongue  color me in pain.
0	2014834055	Wed Jun 03 02:50:30 PDT 2009	NO_QUERY	grum	decided against going to port80 tonight. too wet and windy   although I still want beer and pizza...
0	2014834241	Wed Jun 03 02:50:32 PDT 2009	NO_QUERY	aishaisha	Cut her thumb while slicing apples 
0	2014834382	Wed Jun 03 02:50:33 PDT 2009	NO_QUERY	jaycubed	http://tr.im/ngvx Tempted to buy. Been meaning to buy Mintyboost kit at least, but I no longer date a man with a soldering iron. Miss Jim 
0	2014834590	Wed Jun 03 02:50:35 PDT 2009	NO_QUERY	hosanne	@lumgi bb im not going back to hongkong  mama wont let mee. sailormoon is awesome! and mercury is lame. muahahaha.
0	2014834629	Wed Jun 03 02:50:36 PDT 2009	NO_QUERY	GreenThumbJC21	@Jsminnie7 bowl of resin  i guess it works for now though... at least i get to drink! steel reserves... i got 4 tall boys! it's a start...
0	2014834742	Wed Jun 03 02:50:37 PDT 2009	NO_QUERY	wafflelovesme	@kissmybleep Dave = Abs? ows? HAHA I want his height  I`m so small! 5&quot;4!
0	2014834979	Wed Jun 03 02:50:40 PDT 2009	NO_QUERY	Kondratius	@aion_xaen no more key  maybe you have more ?
0	2014835211	Wed Jun 03 02:50:42 PDT 2009	NO_QUERY	jondickinson	@isdixon No sunshine here today either 
0	2014835421	Wed Jun 03 02:50:44 PDT 2009	NO_QUERY	CharlotteGore	It's the cabinet of the living dead  In tribute, Hazel Zombie!  http://yfrog.com/418sgj  #savegordon
0	2014835790	Wed Jun 03 02:50:49 PDT 2009	NO_QUERY	PinkMooni	ÙˆÙ†Ø§Ø§Ø§Ø§Ø³Ù‡ Ø§Ø¬Ù„ Ù?ÙŠ Ù…Ø¤ØªÙ…Ø± Ù„Ø§Ø¨Ù„ØŸØŸ Ø·ÙŠØ¨ ÙˆÙŠÙ†ØŸØŸØŸ azmen Ø§Ù„Ø¬Ø§Ù…Ø¹Ù‡ Ù…Ø±Ø±Ù‡ Ù‚Ø±Ù? ÙˆØ§Ù„Ù„Ù‡ ÙŠØ¹Ø¯ÙŠÙ‡Ø§ Ø¹Ù„Ù‰ Ø®ÙŠØ± Ù…Ù† Ø¬Ø¯Ø¯Ø¯Ø¯Ø¯Ø¯Ø¯Ø¯Ø¯Ø¯Ø¯ wish me luck 
0	2014835925	Wed Jun 03 02:50:50 PDT 2009	NO_QUERY	iCONtips	@JoshyCouture -- lol. I didn't. I was just positively mentioning me rubN off on u. Ur so iggy. Chump. 
0	2014836689	Wed Jun 03 02:50:59 PDT 2009	NO_QUERY	hosanne	i just did @lumgi 's quiz...i don't know my bestfriend 
0	2014836880	Wed Jun 03 02:51:02 PDT 2009	NO_QUERY	elegantchic	Longing to chill out with friends... It will never happen! 
0	2014837051	Wed Jun 03 02:51:04 PDT 2009	NO_QUERY	teganwilliams	Where has the sun gone?  
0	2014837052	Wed Jun 03 02:51:04 PDT 2009	NO_QUERY	danger_skies	@loranlily ahh, bad times. I'd offer to pay but I've only just got the money myself 
0	2014837197	Wed Jun 03 02:51:05 PDT 2009	NO_QUERY	Shirleyxbird	Too tired to get out of bed. 
0	2014837661	Wed Jun 03 02:51:10 PDT 2009	NO_QUERY	vivalajaye	@GabrielSaporta aww!!! if i lived in nyc,i would totally bring u food!! but i dont  lol
0	2014837810	Wed Jun 03 02:51:12 PDT 2009	NO_QUERY	k_koehler	I hate disappointment. But it's true what they say, if it's too good to be true, it probably is. 
0	2014837860	Wed Jun 03 02:51:13 PDT 2009	NO_QUERY	danimercado	@luiggy3 i thought david archuleta  HAHAHAHAHAH.
0	2014838001	Wed Jun 03 02:51:14 PDT 2009	NO_QUERY	winquist	Full day in meetings, again! 
0	2014838170	Wed Jun 03 02:51:16 PDT 2009	NO_QUERY	potatoon	i need to comment stuff on Buzznet. but i can only use phone now baww 
0	2014838470	Wed Jun 03 02:51:20 PDT 2009	NO_QUERY	NurJeerah	Playing Wii with my nephews...sure tiring seh. Right arm now aching 
0	2014838532	Wed Jun 03 02:51:20 PDT 2009	NO_QUERY	adellepauline	i miss my &quot;suman&quot; already! 
0	2014838643	Wed Jun 03 02:51:21 PDT 2009	NO_QUERY	rebeccaeward	been up since 4am with a very sick dog   waiting for the vet to open is the worst feeling ever  
0	2014838664	Wed Jun 03 02:51:22 PDT 2009	NO_QUERY	Annihilatian	This week is seemingly getting longer by the second...Someone please fetch me a sedative so I can slumber my way 'til her return!    SIGH.
0	2014838831	Wed Jun 03 02:51:24 PDT 2009	NO_QUERY	jonasnessica	I'm waiting for Mum to get home so she can take me to subway..she's taking foreverrrrrr! 
0	2014839034	Wed Jun 03 02:51:26 PDT 2009	NO_QUERY	imeldamatt	that would be 'has been published'....I'm tired 
0	2014839054	Wed Jun 03 02:51:26 PDT 2009	NO_QUERY	redbarrington	@chrisclarkson ooo that's not fair  I feel rough as!
0	2014839418	Wed Jun 03 02:51:31 PDT 2009	NO_QUERY	photosil	Hi there! Been away from twitter a whole day, now I need to catch up with all the tweets! Hope you're doing fine. Here it's a cloudy day 
0	2014839460	Wed Jun 03 02:51:32 PDT 2009	NO_QUERY	Malunis	http://bit.ly/yDNB1 I prefer this over 4kids' Pokemon rap. XD Please ignore the sad attempt to make a video - pic-unrelated. 
0	2014839524	Wed Jun 03 02:51:32 PDT 2009	NO_QUERY	alex_bettylou	@wellyjulz I'm wooooorrrrrrking   I think the cinema thinks I'm a full timer! Just need to think of the money....
0	2014839568	Wed Jun 03 02:51:33 PDT 2009	NO_QUERY	its_sb	@Rocmoney I knowww 
0	2014839838	Wed Jun 03 02:51:36 PDT 2009	NO_QUERY	dN_redNests	No I haven't lost the browser plot... I need to make sure new NLC website works and displays correctly in IE6... So a day of use it is 
0	2014840158	Wed Jun 03 02:51:40 PDT 2009	NO_QUERY	LucieLuu	sooo the doc wuldnt do anythin for my ear, the world is so dull when its half heard..i sympathise with anyone whos deaf  cummon thursday!
0	2014840184	Wed Jun 03 02:51:40 PDT 2009	NO_QUERY	DoctorTripod	is Good morning, what happened to the sky?  http://plurk.com/p/y3ho6
0	2014840479	Wed Jun 03 02:51:44 PDT 2009	NO_QUERY	ania79	Have to say I am a bit disappointed about Tori Amos newest album by the way 
0	2014840573	Wed Jun 03 02:51:46 PDT 2009	NO_QUERY	halfwelshdragon	@Cornwall_Info Early morn' Fistral..magic, I'd take dogs on 7am and even in Aug. it would be deserted..perks of being a local.I miss it! 
0	2014840606	Wed Jun 03 02:51:46 PDT 2009	NO_QUERY	Joemuggs	@christianward it wasn't competing with Vice that was the problem, it was when it started trying to compete with HEAT it fucked up 
0	2014840863	Wed Jun 03 02:51:49 PDT 2009	NO_QUERY	TheSourceress	@mim001 @amykate Oh no! poor you. Hope you get to break for tea soon. I'd send it via blackberry if I could 
0	2014840866	Wed Jun 03 02:51:49 PDT 2009	NO_QUERY	jwpl	@SchofieldSarah i meant to say i did try and get some for friends but to no avail! house is pissing me off now! 
0	2014841130	Wed Jun 03 02:51:53 PDT 2009	NO_QUERY	Precky	says damn! we're not so far from DLSU-Manila... 
0	2014841237	Wed Jun 03 02:51:54 PDT 2009	NO_QUERY	PrincessShorty	@concettasidoti i'm afraid i can't.  He's in the gallery above me, so i'd have to stand, and i thing the President might notice!!
0	2014841589	Wed Jun 03 02:51:59 PDT 2009	NO_QUERY	sotirovalex	@vranac Yeah, unfortunately 
0	2014841607	Wed Jun 03 02:51:59 PDT 2009	NO_QUERY	Daveyfacee	I have no followers 
0	2014841879	Wed Jun 03 02:52:02 PDT 2009	NO_QUERY	willbarron	@davymacca I know, it does hammer the battery. are you good on it? I thought that I was, but I haven't finished drylands yet 
0	2014841998	Wed Jun 03 02:52:04 PDT 2009	NO_QUERY	helebellz	at work at mo, i want my bed  so tired, went running yesterday wit bestie lol!!!
0	2014842060	Wed Jun 03 02:52:05 PDT 2009	NO_QUERY	thomaswanhoff	@StefaanLesage yes but they do it in a player instead of feeds and no download 
0	2014842242	Wed Jun 03 02:52:07 PDT 2009	NO_QUERY	iya95	dont know how to give my song to Paramore! 
0	2014842279	Wed Jun 03 02:52:07 PDT 2009	NO_QUERY	pencilbeast	Finished essay, finished response paper, didn't finish movie  Not seeing the end will kill me, but I need at least 4 hours of sleep haha
0	2014842410	Wed Jun 03 02:52:09 PDT 2009	NO_QUERY	Kels1979	is freezingggggggg.......Dont wanna go to Mediation tomorrow 
0	2014842523	Wed Jun 03 02:52:10 PDT 2009	NO_QUERY	sallyMANiiCdear	20th Update! Yay;         And here's my rant for the day,  I'M TIRED! I did 2 hours of hiphop today, plus school work, and i'm sick. 
0	2014842779	Wed Jun 03 02:52:13 PDT 2009	NO_QUERY	bigenya	@ragdollgonewild LOL. I guess I prayed too hard, LotusNotes is up 
0	2014842940	Wed Jun 03 02:52:15 PDT 2009	NO_QUERY	OfficialBex	@babygirlparis Aw hello Paris, your so gorgeous. I'm jealous  How are you?
0	2014842948	Wed Jun 03 02:52:15 PDT 2009	NO_QUERY	jemihawkx33	i want a new phone 
0	2014843465	Wed Jun 03 02:52:21 PDT 2009	NO_QUERY	indie_sindy	@mitch_41 hey i text u on like thurs or friday about or picnic 
0	2014843592	Wed Jun 03 02:52:23 PDT 2009	NO_QUERY	twibirdy	adventureland was soo awesome!  to bad it was at the cinemas for a whole of one day!  i wanna watch it again n i wanna watch it NOW! lol
0	2014843626	Wed Jun 03 02:52:23 PDT 2009	NO_QUERY	Mary0348	and everyone has to drive more than 1000 km (over 600 miles) to reach their destination...well grandpa doesn't..but his sister just died! 
0	2014843671	Wed Jun 03 02:52:24 PDT 2009	NO_QUERY	suddentwilight	@vinod_ @sharanya ... now we buy jamuns  ..I hv a pic with my tongue purples ..i think last yrs archives of panchgani!
0	2014844040	Wed Jun 03 02:52:28 PDT 2009	NO_QUERY	mcoquet	@sylver not a good day for me  sorry. I was thinking more like tuesdays :/
0	2014844631	Wed Jun 03 02:52:35 PDT 2009	NO_QUERY	gridinoc	@zbeauvais I work usually with over 100 tabs spread over 20 windows, Safari 4b can do it if I remove the flash plugin 
0	2014845039	Wed Jun 03 02:52:40 PDT 2009	NO_QUERY	Pepesteve	My doctor have told me that i am obese!  http://yfrog.com/12v0dj
0	2014845117	Wed Jun 03 02:52:41 PDT 2009	NO_QUERY	tomb20	@KimberleySteele I wish! Nope means sittin in cold room sleeping and reading 
0	2014845273	Wed Jun 03 02:52:43 PDT 2009	NO_QUERY	nadhiyamali	wants to go to mumbai   
0	2014845651	Wed Jun 03 02:52:48 PDT 2009	NO_QUERY	CrackersHunter	can somebody help me to get concentrate? i always want to watch tv when i have to study 
0	2014845749	Wed Jun 03 02:52:49 PDT 2009	NO_QUERY	neemo0o	wishes he was at the ukulele world congress 
0	2014845834	Wed Jun 03 02:52:50 PDT 2009	NO_QUERY	lizziepatrick	agh its not that sunny today  the one day i want to go out sunbathing not impressed lol
0	2014845969	Wed Jun 03 02:52:52 PDT 2009	NO_QUERY	iAlex94	NOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO! Nynorsk   (Norway's secondary language)
0	2014845977	Wed Jun 03 02:52:52 PDT 2009	NO_QUERY	sarakn	off to another exciting day at work.   i hate my job! fml
0	2014846181	Wed Jun 03 02:52:55 PDT 2009	NO_QUERY	mark_cowley	@JasonBradbury i want it... When will Apple bring out a netbook/tablet!! 
0	2014846469	Wed Jun 03 02:52:59 PDT 2009	NO_QUERY	mitchellsykess	i don't even know what's going on here.  I'm tired, and cold  http://tinyurl.com/ocyjtn
0	2014846529	Wed Jun 03 02:52:59 PDT 2009	NO_QUERY	baneen	@JoshCowdery I know that feeling, I haven't slept in days 
0	2014846583	Wed Jun 03 02:53:00 PDT 2009	NO_QUERY	JBnVFCLover786	@Karina_Escobar why is taht a good thing?I said it first she is such a copy cat  ok imma coment now..nope tomorrow but it;s a swatting sub
0	2014846774	Wed Jun 03 02:53:02 PDT 2009	NO_QUERY	Knurksel	i couldn't hide it any longer.  maybe that is the real reason why janto thinks i should stay away from their house.
0	2014847043	Wed Jun 03 02:53:05 PDT 2009	NO_QUERY	supermaneesh	Still no sleep...today is going to be one, long day 
0	2014847149	Wed Jun 03 02:53:06 PDT 2009	NO_QUERY	MissAnnaT	Cut myself today  my finger is bloody numb
0	2014847190	Wed Jun 03 02:53:07 PDT 2009	NO_QUERY	b1ng0bang0	Not much work for me to do today. Shame the sun has gone 
0	2014847194	Wed Jun 03 02:53:07 PDT 2009	NO_QUERY	ladyhawk2711	@KursaalTom My last London trip cost me basically everything, got my bag stolen with my whole in it in Camden of all places 
0	2014847553	Wed Jun 03 02:53:11 PDT 2009	NO_QUERY	uhohtess	@mz_rena to twitpic? I think so  I just tried with mine.
0	2014847614	Wed Jun 03 02:53:12 PDT 2009	NO_QUERY	roelven	@edial Yes.. time's evaporating faster every minute.. 
0	2014847960	Wed Jun 03 02:53:17 PDT 2009	NO_QUERY	jelliedeels	Photo: 10k 44:03 - slower than my half marathon pace  which should bring me in around 41mins â€¦.. http://tumblr.com/xzg1xtl2e
0	2014847972	Wed Jun 03 02:53:16 PDT 2009	NO_QUERY	Vareena	i'm soooooooo ready to go home and lay in my bed!!!! Me sooooo tired 
0	2014848047	Wed Jun 03 02:53:17 PDT 2009	NO_QUERY	FireladySnail	@salandpepper  I reckon all the poeple who say they vote Tory cos Lib Dems wouldn't get in ACTUALLY voted for Lib Dem, they would get in.
0	2014848280	Wed Jun 03 02:53:20 PDT 2009	NO_QUERY	SarahSaner	@raecheybaby Me no have any crumpets  xxx
0	2014848678	Wed Jun 03 02:53:25 PDT 2009	NO_QUERY	meghornby	@Laurenw95 oh :s i didnt get anythin  xxx
0	2014848709	Wed Jun 03 02:53:25 PDT 2009	NO_QUERY	abtony	@polka_ Good Afternoon Lady! I feel sorry abt the demise of your Grandaunt! 
0	2014848724	Wed Jun 03 02:53:26 PDT 2009	NO_QUERY	annaomline	Nooo, the NVIDIA Quadro FX 3800 graphic card of my dear computer Shuttle XPC is dead! and now it is out of garanty. Time to buy another.. 
0	2014848761	Wed Jun 03 02:53:26 PDT 2009	NO_QUERY	brucester_com	@verashni - ive decided against it  thanks hehe
0	2014849041	Wed Jun 03 02:53:29 PDT 2009	NO_QUERY	AdriiSerna	@gfalcone601 i should soo do that but i need to get back to England asap.. miserable in Texas 
0	2014849079	Wed Jun 03 02:53:30 PDT 2009	NO_QUERY	iSlayer2009	@UncleSpaggles just search eBay for chun li costume and you'll see the rubbish that's coming up.  I got a game themed fancy dress soon
0	2014849082	Wed Jun 03 02:53:31 PDT 2009	NO_QUERY	TGGRV	im hungry and i dont know what to eat 
0	2014849085	Wed Jun 03 02:53:30 PDT 2009	NO_QUERY	JWmil	@stonerich Next time I'll be sure to swing by! I felt really bad bout fri 
0	2014849175	Wed Jun 03 02:53:31 PDT 2009	NO_QUERY	gurlypinkbea	It's raining cats and dogs here in the Phil. 
0	2014849193	Wed Jun 03 02:53:31 PDT 2009	NO_QUERY	coliwilso	Graaargh! Sometimes noodles take bloody ages 
